"","Map.X","Map.Y","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","NA"
"10183",169000,914000,-16.4100924776951,-22.0158715433392,-16.0357739293121,-3.35179406574693,8.572656077215,9.77582129848435,-5.99358669213197,-9.78296832047194,-4.04985032386449,-7.75492758330203,-11.005139506333,-11.4265414763532
"10184",177000,914000,-16.6413527986065,-22.3168084249646,-16.1191464892131,-3.78525743808006,8.07127688205188,9.41822822552808,-5.92460355257992,-9.6162135447505,-4.06085236768727,-7.79950211728996,-11.0243630475345,-11.3895277628167
"10185",185000,914000,-8.50008383601458,-11.0603623373854,-8.82840890550597,-3.38907661904441,0.870149942056143,1.90510063151567,-0.667109422060475,-2.01115312912298,-1.98322613467844,-5.61377636245091,-6.94694392900745,-4.02478736252784
"10186",193000,914000,-16.8702341719162,-22.9214264325812,-16.1178459555737,-4.49791943772181,7.21454310002043,8.77590906321366,-5.64566379096803,-9.15734298324513,-4.01398732290601,-7.66788012140678,-11.084916804616,-11.4937617893174
"10187",201000,914000,-8.28473582062522,-10.938383491805,-8.4336738769923,-3.44959660159765,0.57442913661788,2.048747898576,-0.353127489391137,-1.70072767873614,-1.65192951792589,-5.21499884422767,-6.40354931629028,-4.01847736671435
"10188",209000,914000,-7.88989810424705,-11.2816958067404,-7.04247653537418,-1.65130715279108,5.73390387749192,6.31301875178794,-4.72935563518741,-6.8592878132535,-2.23217003686701,-2.45949509438173,-4.58230756650721,-6.82907486638232
"10189",217000,914000,-8.03919825981125,-11.6971112153414,-7.25774543320063,-1.97241042156757,5.36808212912539,5.99163325602682,-4.65146235525346,-6.78048795462869,-2.30527020428695,-2.55821924945177,-4.75218741121605,-6.83321108006379
"10190",225000,914000,-8.16658652730201,-11.7079779124405,-7.64589167827688,-2.27761317687962,4.97277148334192,5.66435934488605,-4.56402022468001,-6.7028419406635,-2.3736560083118,-2.6390226150126,-4.85824803824157,-6.78425594696177
"10191",233000,914000,-8.30391394068865,-11.9455633327754,-7.91432758743053,-2.57109210307702,4.60176697801586,5.35416421589268,-4.47737833770658,-6.61911678701392,-2.43130085875568,-2.71540063670227,-5.06039226571405,-6.81995484860794
"10192",241000,914000,-8.46541937546936,-12.0886636676279,-8.17711136872442,-2.81132751668679,4.22965299758762,5.07457758996507,-4.36724944601028,-6.4939812043006,-2.49829927794292,-2.76366571807063,-5.10367561936044,-6.95813491776001
"10193",249000,914000,-8.66361428307049,-12.31391428114,-8.37791731013039,-3.04404711565728,3.86477803041932,4.82956786993916,-4.22354044458522,-6.3634811444153,-2.51862247026063,-2.82373013000782,-5.04531459288829,-6.99629518326696
"10194",257000,914000,-8.91072534928342,-12.488069708605,-8.40333538843187,-3.23012211555699,3.5307235385502,4.60961707131756,-4.07302422828317,-6.21608136880666,-2.54349939684708,-2.86317207746449,-4.86422398482939,-6.97491156200488
"10195",265000,914000,-9.24555172977876,-12.5197038589459,-8.75559959107672,-3.40559066047916,3.21324762353661,4.43289890980638,-3.91934910519073,-6.05398214913646,-2.53708125335985,-2.88968869188735,-4.96404266933227,-7.05013171265024
"10196",273000,914000,-9.14909855161635,-12.5725610868571,-9.10874822287325,-3.53183710389176,2.93256937048168,4.28860566924705,-3.74418603083902,-5.88486133020341,-2.52079186110751,-2.90616688106254,-4.90474181205384,-6.91786235348494
"10197",281000,914000,-9.01473138031031,-12.6733639683264,-9.19942356216805,-3.63775778976249,2.64490191724686,4.17399809307688,-3.55536782713514,-5.72098270669512,-2.51630090340895,-2.89809213817274,-4.74096908089976,-6.86443135334731
"10198",289000,914000,-7.18752902634215,-11.8339804465107,-8.28558567572448,-3.86404204684535,-0.617190698135798,3.51831862953015,1.87277544030352,0.269083750368528,0.0886836157892463,-2.45132672958415,-3.41655483959589,-4.96596096735096
"10199",297000,914000,-0.0191615222375105,0.0480567965900955,0.0974988879716906,-0.0184750335524246,0.15409858813338,0.0161342418176318,-0.003745143112753,0.00677088736059942,0.0247908878862321,0.0653457192145862,0.00322064132904155,0.0260928698298764
"10200",305000,914000,-7.01931126686383,-11.9795247983295,-8.0691157576029,-3.81842909050633,-0.674874729349648,3.85629804330793,2.34522747890103,0.698690484700596,0.33075522239384,-2.02706180672397,-2.81433164870129,-4.95406699883996
"10201",313000,914000,-6.9257331360684,-12.091619940023,-8.1266772531002,-3.74653312550655,-0.687957481078556,4.048054845142,2.59589808031684,0.91531003531942,0.467113535747221,-1.79802476405687,-2.6424445821082,-5.02536309741589
"10202",321000,914000,-0.09246062040371,0.253089536532867,-0.0235554036066051,-0.08065062723847,-0.00180937676868953,-0.00841786529615607,-0.117972008051733,-0.254069487626317,-0.0515261591360922,0.00236902909539302,0.0161032066452094,0.112122422511602
"10203",329000,914000,-0.118985522365678,0.21280240166692,-0.0346162018218812,-0.0838482291994668,-0.00271406515303346,-0.00526116581009754,-0.120219093919384,-0.250522832342191,-0.0461791048861198,0.00236902909539302,0.0183915570632128,0.105495661919887
"10204",337000,914000,-0.147267594489166,0.176543980287566,-0.0409659193158371,-0.0863352529469101,-0.00331719074259636,-0.00175372193669886,-0.121717151164487,-0.246331330642773,-0.0405890027156959,0.00236902909539248,0.0184763107823982,0.0923604757470237
"10205",345000,914000,-0.160990256702929,0.144458155019329,-0.0456770000371573,-0.0866905420536869,-0.00452344192172216,0.000350744387339187,-0.121342636853211,-0.24278467535865,-0.0367002359884425,0.00276386727795835,0.0213579372346991,0.0738410465933923
"10206",353000,914000,-0.18985805221359,0.112516212375612,-0.0491591031790046,-0.0866905420536859,-0.00603125589563066,0.00315669948605755,-0.121342636853212,-0.238915596866878,-0.0323253734202834,0.00276386727795835,0.0203408926044752,0.0665634434435624
"10207",361000,914000,-0.197472456246836,0.0854662789656187,-0.0571474574455922,-0.0852693856265768,-0.0072375070747573,0.00526116581009657,-0.120593608230661,-0.235368941582755,-0.028922702533939,0.00296128636924128,0.0214426909538842,0.0536057597865493
"10208",369000,914000,-0.212199215695753,0.0637400026629107,-0.0569426278490128,-0.0831376509859123,-0.00784063266432103,0.00596265458477689,-0.119095550985558,-0.23343440233687,-0.0267352712498601,0.00315870546052367,0.0228835041800341,0.0438431214148265
"10209",377000,914000,-7.65233147651584,-12.6064338704268,-8.57992358096844,-3.30601199384996,1.51227007096827,4.4312270789958,-1.22952868606273,-3.20227719101021,-1.53624559265044,-2.08481982420719,-3.13888717089934,-5.08352382090207
"10210",385000,914000,-0.243493579524701,0.0258988724138234,-0.059605412604542,-0.0774530252774741,-0.010856260612138,0.00736563213413656,-0.117972008051733,-0.227953207806861,-0.0230895524430589,0.00335612455180715,0.0247480860021112,0.0253236922611955
"10211",393000,914000,-9.24848273056951,-14.0222927986687,-12.7479003907743,-4.10939199815144,-6.12323474925324,-2.21494023638703,-3.51462180717032,-4.22983160297622,-3.56178224134477,-3.24827395839797,-2.36025895681567,-4.95903209623127
"10212",401000,914000,-2.63453396636408,-3.16118263896226,-4.46264630050011,-3.26724778213375,-9.80191483086362,-14.2280966161751,-14.8746711415937,-12.0161193423584,-8.53617439602743,-5.2571110181064,-1.67365055615693,-0.424651889451208
"10213",409000,914000,-5.59998754437838,-11.9931519098535,-8.52667129418023,-2.91290469820304,-0.189549088600752,5.53710807244797,4.88321348555111,3.06067788797828,1.56522156011231,-0.344223082299479,-0.807889102393307,-4.20006050149713
"10214",417000,914000,-6.03561399753287,-11.9699992837789,-8.40494800740404,-2.94289462422615,-0.183874848907095,5.54445069454884,4.9435217629214,3.12855126246886,1.59624811657704,-0.341257433568142,-0.916572215369907,-4.95802904825899
"10215",425000,914000,-5.86394656195259,-11.879710578122,-8.46843857251921,-3.04140792034886,-0.196569395411325,5.52876061872725,4.98832129122445,3.18247681511705,1.65073296690422,-0.291550512209364,-0.846222347408488,-4.52843508145541
"10216",433000,914000,-5.45976681047665,-11.8100766915174,-8.4044234873795,-3.12336982406002,-0.21311360923321,5.49973172564754,5.0425833880787,3.20407025310243,1.69668301896255,-0.289124603971763,-0.709917285776134,-4.01771702903146
"10217",441000,914000,-5.53093180746497,-11.8027692691742,-8.37882495058378,-3.19952636638084,-0.209282406521036,5.46593470880056,5.05392408373425,3.2249502800635,1.73813138508615,-0.284886522565723,-0.700711703870566,-4.09495798097463
"10218",449000,914000,-5.70690553210489,-11.720246914965,-8.4118140615489,-3.32330506593002,-0.216545522115517,5.42347471714304,5.07556154585174,3.25538718802498,1.7947297717408,-0.281083132801791,-0.857217136325999,-4.57230345494645
"10219",457000,914000,-5.73233882495812,-11.6748225083506,-8.60160408191863,-3.43250285565185,-0.273667372687461,5.35232791542781,5.0736735626021,3.26907193582691,1.80766911236795,-0.317535797113655,-0.968053580401201,-4.931865487607
"10220",465000,914000,-5.73520999027298,-11.6464175607845,-8.63234351441403,-3.56635032450494,-0.285316711298157,5.30303750220312,5.0567558218046,3.26252306614265,1.86743620264405,-0.325173122930162,-0.961076827738232,-4.92083217356334
"10221",473000,914000,-12.8065975625054,-23.8932810105705,-17.2842586238391,-6.49732385390817,-0.297645218177707,8.8103763176201,5.08177271135895,1.8386789880938,0.736777862604221,-1.95265296725156,-3.32868095568688,-9.64501692082277
"10222",481000,914000,-5.721004234141,-11.5383199408222,-8.4407336919682,-3.80630780390298,-0.354265758979651,5.12097584275509,5.03764346298839,3.22371519157504,1.91161789194544,-0.353194413255,-0.825472174848239,-4.84939887697025
"10223",489000,914000,-5.77938646929129,-11.5335752062812,-7.79601506175427,-3.92404412787175,-0.348026947601131,5.06328946653451,5.00571539220499,3.21088279434157,1.94692162348458,-0.3827815599219,-0.805009513209994,-4.69441212354922
"10224",497000,914000,-11.4719507080413,-16.5469666546078,-14.0944215314884,-5.2609494330247,-6.08515198819604,-1.42969328430666,-2.32072093280888,-3.48617879619065,-2.73831469381786,-3.31494327406148,-2.60807718491733,-6.74701823823729
"10225",505000,914000,-11.6216887451493,-16.6508042389343,-14.5864755089964,-5.4075603896316,-6.1318926566252,-1.36729968558751,-2.2290601668502,-3.43346087289472,-2.68593509072043,-3.32183607073751,-2.68143615726915,-7.24042474523438
"10226",513000,914000,-11.7707858146629,-16.7444659579012,-14.1752774325462,-5.52868987870035,-6.15668133401548,-1.33378674744595,-2.14060795259267,-3.41185478102428,-2.63260725715005,-3.32675733768593,-2.71287652037636,-7.45448680572877
"10227",521000,914000,-5.94212703612825,-11.4009395116784,-7.80158190208324,-4.42505484034503,-0.440962521198137,4.76023035879143,4.81995331977214,3.11326394408217,2.01570794838072,-0.522754070407399,-0.996133860439618,-4.70022096440363
"10228",529000,914000,-5.8181409547517,-11.4052702614047,-7.72884893317124,-4.51143290878635,-0.437199819182557,4.73000582524719,4.8081311697405,3.13506446425772,2.07162279673615,-0.556516444543871,-0.994549133841994,-4.38121859822139
"10229",537000,914000,-11.752623262022,-16.6940057011658,-14.0973815320626,-5.77351990053338,-6.16000487237244,-1.08352614426071,-1.64809053582935,-3.03574427940882,-2.40863408077353,-3.33903738923056,-2.63780598972423,-6.85550931719331
"10230",545000,914000,-6.12792066237223,-11.461731561264,-7.71221759995466,-4.69794893684289,-0.46997673676765,4.72046786946611,4.7248758305721,3.12704921347693,2.12092555146071,-0.62758355058197,-1.2960711098361,-4.92551826642117
"10231",553000,914000,-6.13821234633854,-11.5389960837852,-7.45761955296599,-4.85616496242234,-0.555599802836629,4.62791336871825,4.65589786237769,3.07610787811789,2.1136452266546,-0.698055635813486,-1.40820517256115,-4.81378613177757
"10232",561000,914000,-13.0727716105428,-24.1137732526907,-14.121987517808,-7.1129587914751,-1.49483467828799,7.68566948451594,5.15621541575645,2.6065658753837,1.13496582988576,-2.26896229041451,-3.51203894056422,-8.55582428017738
"10233",569000,914000,-11.478620588574,-16.0815591060427,-13.1057800022239,-5.91098376989852,-6.06260495430669,-0.495052921446366,-0.658794415450297,-2.00892796446037,-1.87822682675218,-3.20202963249648,-2.76731482335427,-6.79770318296616
"10234",577000,914000,-6.46667826166239,-11.9938003607904,-7.77486542442831,-4.83844620805556,-0.578465797410872,4.69529610703315,4.54613159855825,3.0820195388681,2.09982517667838,-0.941748057666601,-1.82958591721855,-5.264343423531
"10235",585000,914000,-17.3989895135649,-27.9254536723908,-18.263626596155,-8.05998582304299,-7.01607643775266,3.06487487699744,0.796394234703987,-1.37320602556137,-2.35808084342854,-4.50810287089436,-4.54115918410517,-9.97264813329415
"10236",593000,914000,-13.5549645845947,-24.6382704076339,-13.1137083125965,-6.78632312392232,-1.39558030806871,8.51282179075273,6.27931374244461,3.92086760577243,1.52086147941213,-2.26481684283489,-4.0973772666389,-8.95248482218325
"10237",601000,914000,-13.5433809023359,-24.4607114596687,-12.787022370304,-6.74097822045481,-1.38437445593613,8.89390127445281,6.84894683394704,4.44075210799385,1.71628545766504,-2.11807042033005,-4.163739765969,-8.98932152963504
"10238",609000,914000,-7.28921844891494,-12.174036971758,-7.20389198473954,-4.43377613543794,-0.222929487175901,5.91850939380654,6.04792748610586,4.50258081896268,2.46443058453928,-0.712403494693476,-2.38014293311307,-5.47688026227357
"10239",617000,914000,-10.5149652672923,-14.5929960338409,-11.5489024946458,-5.75330136160619,-5.88978312585731,0.470137498906515,0.77929480401287,-0.385063057686325,-0.997878714488777,-2.85072738057152,-2.49474642782733,-5.92751068190517
"10240",625000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10241",633000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10242",641000,914000,-14.1742232352133,-24.9963961938568,-13.6230714133463,-6.61671085496174,-1.55894618906867,9.82039871233143,8.52867759381731,6.15880831225454,2.45192079656052,-1.72669175318542,-4.39373060867974,-8.77523659092912
"10243",649000,914000,-13.5833184871111,-25.3018230443468,-12.3705545415448,-6.52657026895627,-1.57876363627387,9.84849220649337,8.61626376284646,6.16539097484873,2.48710206280301,-1.81875388766734,-4.1394710494411,-8.61523365968752
"10244",657000,914000,-10.2274837995822,-14.3257604459567,-10.876107034905,-5.61677395529655,-5.74151523301522,0.936708433039318,1.42498083101344,0.331973475391439,-0.594464316898717,-2.63985458984141,-2.50765916982362,-5.43953452645306
"10245",665000,914000,-16.0744613848534,-26.8723050866486,-16.1491722219178,-7.94844952928285,-7.05214264647687,4.37944244696615,3.20594893249319,1.04584494819756,-0.929921840201771,-3.7826129244577,-4.2001509585197,-9.12098028981761
"10246",673000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10247",681000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10248",689000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10249",697000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10250",705000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10251",713000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10252",721000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10253",729000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10254",737000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10255",745000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10256",753000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10257",761000,914000,0.673640746259084,1.59123571264016,1.43963566066876,1.76172462477705,3.36810056845007,7.17613569983063,6.86004786296869,5.07975348664427,4.462839987437,2.08237527504407,-0.00538108928157738,0.284482234291612
"10258",769000,914000,-0.480280683996361,-1.34061497100181,-1.25314862443536,-1.71505011792752,-3.54569053109889,-7.15769350813486,-6.82313659720925,-5.07858524530812,-4.46125300038313,-2.0712020381874,-0.00288368245368702,-0.312819973412908
"10259",777000,914000,0.0355896686682151,0.132084249310503,-0.00839801345974692,-0.00959280588299007,0.100420410662262,0.0220968964024077,0.0153550867622877,-0.0432047098247791,-0.012395443943116,0.0286257682359965,0.00576325290460122,0.0418314262351992
"10260",785000,914000,0.0184084493111461,0.122444113467579,0.0524363767242714,-0.00319760196099636,0.0943891547666309,0.0245521071137869,0.0183512012524914,-0.0419150169941892,-0.0153120189885561,0.0195444900369911,0.00440719339763617,0.0437247864042606
"10261",793000,914000,-9.97118581510952,-15.5068234714448,-7.91094437903352,-3.97289489324269,0.0219287571578328,4.63145049485903,5.5211696833955,3.58299739533542,1.02455603996856,-2.80538431955548,-4.97499317370107,-8.6692720457148
"10262",801000,914000,-9.33939257238792,-14.8602092657522,-7.69695059652135,-4.13441874731081,-0.173052872216606,4.60772381855023,5.6602413337375,3.73313121275672,1.15918899746902,-2.51916779596286,-4.58727748138874,-8.20172312266467
"10263",809000,914000,-2.95184918144656,-6.45309030407198,-5.559460372554,-2.33625499975539,-1.01120798327594,7.45546146752454,10.8527639254599,9.50113348750606,5.7850506737049,1.68538344167863,0.724346546874613,-0.818542687537744
"10264",817000,914000,-8.41738808084115,-13.685007667641,-7.26002974783665,-4.38706339732993,-0.529902969028666,4.66166957515958,5.88657255314906,4.03359265825217,1.4105832340239,-1.94000712873283,-3.62406375232641,-6.90770029018658
"10265",825000,914000,-0.527744928935748,-0.0486891626205852,-3.51415491541293,0.112905306848244,-4.6739197791786,-5.5855350243243,-6.08210123251568,-5.05607815329373,-2.67808738043005,-0.362245920121394,1.22466126696747,2.03784071044661
"10266",833000,914000,-0.765357839322819,-0.51661681450831,-3.65093844660219,0.248951852736773,-4.55923649566883,-5.72498243425874,-6.25842507950728,-5.21917913762083,-2.80433581001587,-0.632299872502651,0.858600865727952,1.49831705073589
"10267",841000,914000,-9.08930028526949,-14.4885855759693,-12.149732855412,-6.01368327489616,-8.61163535835675,-8.02235551914055,-6.70972900139564,-5.8815347941459,-5.79994493041273,-4.13809694658246,-2.06027863633799,-4.88842036457606
"10268",849000,914000,-6.98861971557564,-12.0724463123264,-7.66614952410499,-4.73476655680071,-1.01613226194819,4.85819936847976,6.16484336707138,4.36576801193709,1.67019499433245,-1.06575070487261,-2.41468932396805,-5.1426015992264
"10269",857000,914000,1.41969342768281,1.64356118154665,2.53866143193154,-0.355379995069849,3.98699783161521,5.81314581562982,6.41009861973094,5.44280307540511,3.05702225764214,1.20091889892731,0.0150721691070061,-0.388596769076597
"10270",865000,914000,-1.29004282246876,-1.79888726743094,-2.6705956113976,0.465281208145957,-4.11852167806374,-6.22742595021876,-6.88112704157078,-5.73925490762535,-3.19627884640967,-1.38684902627629,-0.114552454637001,0.122288444790305
"10271",873000,914000,-2.0045898988523,-3.13673863734602,-4.76711519477914,-1.1413572767966,-7.25648725540161,-13.2719487848258,-13.3069837404939,-10.641327697227,-7.83254560586415,-3.52082829085618,-0.244988475600014,-0.502628807519861
"10272",881000,914000,-1.46668033723441,-2.2866204504688,-3.35058767482184,0.56267959538003,-3.94557469789843,-6.48446117313283,-7.22938316337537,-6.03588317637763,-3.41062592332775,-1.59856797217891,-0.3484877777568,-0.287176667188397
"10273",889000,914000,-8.63531201407608,-14.4854707552546,-12.5183019101577,-6.22984634270149,-8.5114819319953,-8.4999967843645,-7.29637763894058,-6.48644613333319,-6.20094005729185,-4.09373885270018,-2.00667944840368,-4.98685726965454
"10274",897000,914000,-1.94458136132877,-3.69536212190936,-5.29244349911735,-0.956442059268723,-6.90583659174301,-13.5837175116657,-13.7011582737806,-11.0025233052525,-8.09142614140382,-3.73298837146631,-0.485267771388967,-0.850712798611434
"10275",905000,914000,-0.731866166190765,-1.06977907763174,-1.63835939411494,-1.55572975990051,-3.4539355710138,-7.22123134406584,-6.55570616304976,-4.88135458401669,-4.59038291176888,-1.98897759647109,0.0188003090722856,-0.399850359480843
"10276",913000,914000,-0.628261938350224,-1.04191725491243,-1.40281580781294,-1.54302383633914,-3.43272943477646,-7.22440979716687,-6.52447021524295,-4.87183741736599,-4.59588694626402,-1.9823679890655,0.023704115389599,-0.428894979174949
"10277",921000,914000,-1.45921874479332,-3.74307606514743,-4.97243072592014,-0.574593473408973,-6.39794825773169,-13.8084269541831,-14.0027069122186,-11.3210739802277,-8.21306278932994,-3.84044201298053,-0.434178513310968,-0.743156247052924
"10278",929000,914000,-0.823071937337677,-2.84087656545365,-3.22956634788247,1.14435550619751,-3.00601004471059,-7.12898924278545,-8.08756978048648,-6.73639204406916,-3.66923604252027,-1.85920918408724,-0.415029837424202,-0.24821882744715
"10279",937000,914000,-0.877849403453484,-3.52057022881728,-4.36198127257928,-0.238257428741742,-5.99381399205883,-13.9489126886194,-14.2076546252574,-11.4769153673333,-8.17185333959966,-3.79750246633227,-0.308417421553403,-0.447122496457356
"10280",945000,914000,-8.46323673466381,-15.0564559559678,-13.216471155329,-6.48001233850589,-8.58601104185633,-9.05065609426515,-8.14653762507962,-7.47891811498609,-6.65803747882608,-4.00948231799501,-2.22091084443432,-5.34928351232612
"10281",953000,914000,-0.314456177526368,-0.994893003638867,-1.17801718368709,-1.48377336489508,-3.43693099468114,-7.129026940786,-6.35251618175499,-4.83221493417359,-4.57002087125774,-1.95894379699364,-0.00136485759316324,-0.36032962519873
"10282",961000,914000,0.86648812378627,-2.5159821578322,-2.32026384988173,0.0412760743754275,-5.70145718468607,-14.3402180634813,-14.37812999751,-11.5711319275237,-7.90194010091582,-3.54196710670573,0.303476437054457,0.621493654940073
"10283",969000,914000,1.07367534907742,-2.48210408478944,-2.84584400007332,-0.0880127176470307,-5.79936853481011,-14.602639197569,-14.4789517128233,-11.5835893559348,-7.81874923378278,-3.43326415312032,0.518727962454876,1.01084294966087
"10284",977000,914000,1.44588037287695,-1.85075629832333,-3.33965952871025,-0.414210938504583,-6.07953891030343,-14.8698842977858,-14.5705658326544,-11.5809592313472,-7.75417496928939,-3.2612168715546,0.745606977349349,1.40928154245301
"10285",985000,914000,-10.4991076959551,-14.4121991287555,-11.5004590317589,-6.117300712191,-2.17082070904717,5.50048265345582,5.62843202019617,3.39206472988126,0.956035863391502,-0.848760391871955,-3.44335363153788,-7.78261874645006
"10286",993000,914000,-0.113044613724354,-0.282873239808765,-0.210155166090242,0.0152774315914288,-0.224513500714877,-0.53418370191853,-0.451289745086785,-0.194098771003861,-0.046422152806573,-0.00951560019982814,-0.00966192398712559,-0.0430147763408622
"10287",1001000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10288",1009000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10289",1017000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10290",1025000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10291",1033000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10292",1041000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10293",1049000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10294",1057000,914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10295",-63000,906000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10296",-55000,906000,-0.111371118332432,-0.0152515581992527,0.00348210314184674,0.0937963241892332,0.139925136778646,-0.0322684836352627,-0.0322082307696794,0.0441719794477238,0.0138537314658357,0.0412605900780928,-0.0086448793569013,0.0234894995974171
"10297",-47000,906000,-0.100242373976148,-0.0120861404597838,0.0251940403792396,0.0660837738605967,0.0986110338935729,-0.0385818826073787,-0.0191002298750407,0.0531998292618552,0.0133676356249294,0.0260593200493211,-0.00678029753482493,0.02840040253592
"10298",-39000,906000,-0.0882768819239022,-0.00489200923372318,0.0602199013942796,0.038726512638737,0.0557891170345895,-0.0445445371921547,-0.00636674329168093,0.0612604094530454,0.0133676356249294,0.0130296600246605,-0.00932290911038448,0.0339029805272551
"10299",-31000,906000,-0.0762277151020623,-0.00791354434866832,0.0864380897564156,0.0106586732033219,0.0114593862017009,-0.0529624024883107,0.00599222898040522,0.0689985664365877,0.0126384918635702,0.000592257273848256,0,0.0375121983495279
"10300",-23000,906000,-4.94130701856924,-4.72046965189456,-1.79443130057649,4.92924953074358,5.47656301076361,8.18130071561636,-3.91892255274007,-8.8330033728913,-2.66661472788353,-1.33830455613498,-4.58707484676115,-5.69390668951454
"10301",-15000,906000,-0.0496191383704983,0.000719413122606937,0.154851175013862,-0.044766427453952,-0.0823266429753679,-0.0687458999186034,0.0273395447230992,0.0828627643654354,0.0106941084999435,-0.0252696436841899,0.0167812363986921,0.0473931717318172
"10302",-7000,906000,-0.0410006371020966,0.00561142235632772,0.185370784904159,-0.0721236886758127,-0.130878252935198,-0.0775145096020996,0.0370769168162585,0.0889888053107399,0.00947886889767733,-0.0377070464350033,0.0244938248445555,0.0491681968903113
"10303",1000,906000,-0.0260228533443929,0.00417259611111465,0.250711426212919,-0.0980597934705623,-0.177017360536779,-0.0845293973488931,0.0441926887304898,0.0931803070101594,0.00899277305677099,-0.0495521919119673,0.0472925753054041,0.0528957497231509
"10304",9000,906000,-0.0119654920522451,0.0103595489655295,0.29556910786376,-0.122574741838203,-0.221648654164451,-0.0911935407083513,0.0513084606447222,0.096726962294284,0.00704838969314496,-0.0610024992063654,0.059327603429718,0.0594041753042999
"10305",17000,906000,0.00585723387172756,0.0205752153065384,0.335510879196701,-0.145668533778734,-0.264169008228651,-0.0975069396804664,0.056551661002577,0.0999511943707606,0.00607619801133093,-0.0712682919530676,0.040936046366506,0.0649659208009172
"10306",25000,906000,0.0255208047268157,0.0143882624521236,0.36623531868358,-0.169117614826043,-0.30789561347198,-0.103820338652585,0.0621693756717054,0.102530580031941,0.00461791048861124,-0.0825211801561845,0.0312741223793799,0.0689301436548895
"10307",33000,906000,0.0409169623324999,0.0152515581992519,0.395525950994402,-0.189724383019132,-0.345289400024892,-0.10978299323736,0.0655400044731848,0.104787542485472,0.00364571880679923,-0.0898256865336454,0.0407665389281352,0.0737818790881094
"10308",41000,906000,0.0622540285795103,0.0351073603831842,0.405357771630203,-0.206067681930892,-0.374540991118706,-0.111185970786719,0.0681616046521117,0.105109965693121,0.00315962296589222,-0.0985121265500863,0.0422921058734709,0.0784561120054797
"10309",49000,906000,0.0738011467837739,0.0502150359579147,0.431166300799179,-0.222055691735875,-0.4040941450073,-0.113991925885437,0.0707832048310396,0.105754812108416,0.00218743128408021,-0.0807444083346403,0.0392409719827995,0.0891062629564495
"10310",57000,906000,0.093715741947652,0.0575530498084975,0.481964040750816,-0.233780232259529,-0.426108229026352,-0.115044159047457,0.07153223345359,0.105432388900768,0.00145828752272037,-0.0821263419736186,0.0506827240728167,0.0908221206096618
"10311",65000,906000,0.110785394945259,0.0758261431226953,0.482783359137133,-0.246925929210294,-0.448122313045408,-0.116096392209476,0.0722812620761425,0.104465119277825,0.00194438336362603,-0.0858773047079911,0.0539881191210434,0.0893429329775824
"10312",73000,906000,0.128357096560442,0.0709341338889721,0.513917457817169,-0.256518735093283,-0.465311392347957,-0.115394903434797,0.0730302906986919,0.104142696070179,0.0017013354431732,-0.0900231056249278,0.0541576265594142,0.0936621608632537
"10313",81000,906000,0.144004278474918,0.0762577909962587,0.513098139430852,-0.266822119189828,-0.480691094881817,-0.113641181498098,0.0745283479437947,0.103497849654883,0.00243047920453305,-0.0937740683593003,0.0530558282100057,0.100111418939118
"10314",89000,906000,0.159818809928583,0.0807181523564169,0.52846035917429,-0.267177408296605,-0.478278592523565,-0.10908150446268,0.0726557763874172,0.100918463993702,0.00340267088634573,-0.0945637447244304,0.0644128265808364,0.0994605763810036
"10315",97000,906000,-4.62151664383466,-7.17550842086453,-4.36253835665925,2.94920605503467,8.18127239248874,9.45729925022116,-4.87050627795294,-8.10102698253635,-1.63519793872444,-0.973725602925189,-3.54615536054303,-6.50903380636005
