"","Map.X","Map.Y","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","NA"
"8441",897000,1018000,-0.285665663401144,-0.576681559081144,-0.805389973749346,-0.474097784083765,-2.62814991280083,-5.49458619987179,-5.04882743030288,-3.99598426630142,-3.1283426985301,-1.04645937716241,0.0614972986408623,0.126204288768995
"8442",905000,1018000,1.54664444121463,2.03176654086448,2.89751947320912,2.90995990014963,6.4200608069432,9.28157334997972,9.06886404753239,7.42140842434963,5.47569951426772,2.67360726942385,0.150980275356715,0.512035590720527
"8443",913000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8444",921000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8445",929000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8446",937000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8447",945000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8448",953000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8449",961000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8450",969000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8451",977000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8452",985000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8453",993000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8454",1001000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8455",1009000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8456",1017000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8457",1025000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8458",1033000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8459",1041000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8460",1049000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8461",1057000,1018000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8462",-63000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8463",-55000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8464",-47000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8465",-39000,1010000,-0.285749338170741,-0.250355766666963,-0.122078439561192,0.0728342668893672,0.144448578700371,-0.00806712090881494,-0.0498104033996203,-0.0596482934148084,-0.00510400632951825,0.0343509218831967,-0.00839061819934629,0.0170994090268353
"8466",-31000,1010000,-0.274285894736072,-0.236830799961967,-0.110812811749339,0.0518722095895002,0.120021992323064,-0.00666414335945624,-0.035204345259882,-0.0461065186936096,-0.00437486256815908,0.0252696436841899,-0.00355965620578337,0.0214186369125065
"8467",-23000,1010000,-0.252195755562697,-0.23467256059415,-0.0946312736195815,0.0323313087167433,0.0952938431509748,-0.00526116581009754,-0.0209728014314193,-0.0335320135953519,-0.00388876672725274,0.0161883654851842,-0.000932290911038895,0.0288737425781854
"8468",-15000,1010000,-0.231109713624474,-0.22229865488532,-0.0712806996095557,0.0120798296304319,0.0690578800049791,-0.00385818826073788,-0.00861382915933419,-0.0212799317047421,-0.00315962296589222,0.00769934456002623,0.00127130578777954,0.0363880157491476
"8469",-7000,1010000,-0.219395245881018,-0.21769441090064,-0.0481349551961077,-0.00817164945587953,0.0428219168589817,-0.00385818826073788,0.00561771466913054,-0.00902784981413316,-0.00315962296589154,-0.000394838182565869,0.00364440992496854,0.0282229000200706
"8470",1000,1010000,-0.23144441270286,-0.204457209444688,-0.0321582466629308,-0.0273572612218597,0.0168875165077687,-0.00315669948605755,0.017602172629941,0.00193453924588491,-0.00267352712498588,-0.00690966819489559,0.00830586448016042,0.0456773140786049
"8471",9000,1010000,-4.07529597840929,-6.18594567604183,-3.21582466629317,-0.251189398491623,-0.674294409131584,-0.205886955368469,-2.46580222543685,-3.21488180345432,-2.40398698120323,-1.44076452818142,-2.8061108885065,-3.08292286277941
"8472",17000,1010000,-4.41685638790064,-6.19414698563953,-3.32622781884934,-0.261492782588167,-0.667660027646388,-0.217110775763342,-2.45007262436328,-3.16458378306129,-2.38600143508969,-1.48340705189849,-2.71322081227939,-3.01813444449435
"8473",25000,1010000,-0.219227896341827,-0.203018383199474,0.0208926188510759,-0.0788741817045831,-0.0582016193928419,-0.00280595509871837,0.0468142889094167,0.032242320764761,-0.00121523960226619,-0.0244799673190592,0.0161032066452096,0.051949069638621
"8474",33000,1010000,-0.207262404289584,-0.20244285270139,0.0383031345603062,-0.0923751677621241,-0.0799141406171155,-0.0031566994860595,0.053930060823649,0.0403029009559504,-0.000486095840906339,-0.0337586646093484,0.0212731835155132,0.0497598719431432
"8475",41000,1010000,-0.194125465462993,-0.188486238122831,0.0524363767242731,-0.101967973645114,-0.0955954059457575,-0.00350744387339869,0.0569261753138506,0.0448168258630188,-0.000243047920452832,-0.0384967228001339,0.0433091505036943,0.0360330107174486
"8476",49000,1010000,-0.183917143572266,-0.174961271417833,0.0632923453429687,-0.107652599353552,-0.104340726994422,-0.00315669948605853,0.0584242325589524,0.0477186347318457,-0.000243047920454182,-0.0410631709868088,0.0361898380921285,0.0573924801246722
"8477",57000,1010000,-0.168772010275369,-0.162731248333529,0.0751724619445601,-0.108718466673885,-0.108864168916146,-0.00245521071137918,0.0576752039364041,0.0480410579394936,-6.74593493436193e-16,-0.0394838182565475,0.0238157950910725,0.0589308352620341
"8478",65000,1010000,-0.145092050479668,-0.141868267777946,0.0784497354898269,-0.108363177567106,-0.108864168916145,-0.00140297754935967,0.0558026323800266,0.0473962115241986,0.000243047920453507,-0.0402734946216787,0.0314436298177509,0.0465648266578526
"8479",73000,1010000,-0.134632704280152,-0.113955038620824,0.0778352467000899,-0.100191528111228,-0.0983094710987893,-0.00105223316201854,0.049061374777071,0.0428822866171321,0.000486095840906339,-0.0365225318873068,0.0385629422293165,0.0337254780114044
"8480",81000,1010000,-4.99002855963404,-7.17485095437633,-4.1580408105574,-0.41284594207534,-0.665850650877698,-0.341625033268973,-2.34670667445129,-2.75800811821766,-2.25937346853354,-1.50137218920522,-2.79271980087522,-3.30846939291885
"8481",89000,1010000,-5.30037828006604,-7.37743768970225,-4.47839429960725,-0.43345271026843,-0.67188190677333,-0.364423418446063,-2.34033993115961,-2.70674282820169,-2.24649192874952,-1.46425740004406,-2.99858658477634,-3.42804692109613
"8482",97000,1010000,-5.48245457870719,-7.74448226485593,-4.25799765368805,-0.490654256459591,-0.680928790616777,-0.391079991883888,-2.33734381666941,-2.65579996139336,-2.23482562856776,-1.46781094368715,-2.68847272627728,-3.42183433304139
"8483",105000,1010000,-5.66151858564288,-7.90721351318946,-4.39195620985083,-0.5769895094065,-0.690277237255004,-0.417385820934375,-2.33734381666941,-2.61227282836094,-2.22510371174963,-1.44984580638042,-2.80933152983554,-3.46798498716226
"8484",113000,1010000,-5.50245284864066,-8.05742697318964,-4.39277552823715,-0.565620257989624,-0.702641311841048,-0.446497605083579,-2.33921638822578,-2.57325962023558,-2.21854141789739,-1.44806903455888,-2.85874294812058,-3.45260143578864
"8485",121000,1010000,-11.4303919006776,-18.8445950987963,-12.6308170730553,-3.43351392789681,-2.66189478953689,-0.961039621311081,-3.47137315121114,-4.22019736489957,-3.12195053822218,-2.62981971497734,-5.16099297607039,-7.17240332543606
"8486",129000,1010000,-11.4775007959602,-18.9291980820148,-12.1201768887834,-3.26688333681821,-2.68692450150376,-0.96103962131108,-3.46875155103221,-4.21310405433132,-3.12656844871079,-2.63357067771171,-5.11878562391611,-7.03785641842214
"8487",137000,1010000,-11.2174396120555,-18.9549530718041,-12.1642152520479,-3.28358192483675,-2.71527140421322,-0.961039621311079,-3.46538092223074,-4.20633316697072,-3.13045721543804,-2.63771647862865,-5.13175294295146,-7.04111063121272
"8488",145000,1010000,-11.365041905623,-19.0516421954824,-12.3116925615849,-3.26333044575043,-2.74391986971747,-0.961039621311079,-3.46088675049543,-4.19762774036424,-3.13434598216529,-2.642849375002,-5.12726099583464,-7.01945532427908
"8489",153000,1010000,-11.5103849804115,-19.1165332591415,-12.2797391445186,-3.2654621803911,-2.77437771199041,-0.961390365698421,-3.45601806444885,-4.18795504413481,-3.13774865305164,-2.64837710955792,-5.11598875118299,-6.97312716764236
"8490",161000,1010000,-11.6721283100408,-19.1690504170917,-11.7836418616038,-3.28358192483675,-2.8072480566216,-0.96174111008576,-3.45002583546845,-4.17892719432067,-3.14017913225617,-2.65311516774871,-4.99970664846074,-7.04596236664594
"8491",169000,1010000,-11.511305402877,-19.2260279364021,-11.8772489872405,-3.30276753660273,-2.83861058727888,-0.96103962131108,-3.44253554924294,-4.1682872284683,-3.14406789898342,-2.65943257866975,-5.04513464194407,-7.11820589059668
"8492",177000,1010000,-4.87104303726836,-8.78892623625564,-6.27106292886825,-2.27598201801603,-2.02107385062606,-0.0287610397618659,-0.578999125231677,-1.12428972506722,-0.703137633871293,-1.18688357679182,-2.33886363463787,-3.10292147956512
"8493",185000,1010000,-4.92576633658422,-8.79942966784569,-6.47507320706112,-2.27598201801603,-2.02981917167472,-0.0301640173112227,-0.577875582297852,-1.11493945204544,-0.701193250507667,-1.18569906224412,-2.33699905281579,-3.08949045586585
"8494",193000,1010000,-11.3150043934045,-19.4585422576285,-11.8895387630352,-3.36956188867688,-2.9348091188142,-0.959987388149059,-3.41557051883111,-4.13475521487295,-3.15135933659702,-2.67818739234161,-5.01047037079728,-7.19749034767613
"8495",201000,1010000,0.348923789215809,1.03926419691694,0.56655866413802,0.179065709815811,-0.00753906986954,0.103469594265244,0.218716357784801,0.289213617259906,0.075830951181418,-0.00236902909539302,-0.0261041455090759,0.282288167705989
"8496",209000,1010000,1.06216752525311,3.0844118218619,2.39712076876617,1.30781920204761,0.843772699798823,1.5559021022394,2.00814573705838,1.55279016803089,0.449395604918085,0.129704342972758,0.104840350632231,0.311161910284175
"8497",217000,1010000,-5.68561691928657,-9.80416203487754,-4.96568390986912,-1.01648213449015,-0.980682208629653,-0.857219282658496,-2.64706715209411,-2.82636183823895,-2.43266663581672,-1.52269345106375,-2.53650930777802,-3.7634675085464
"8498",225000,1010000,-4.83606698357719,-8.8556877740335,-6.34684987960255,-2.28308780015158,-2.05816607438419,-0.0427908152554568,-0.575253982118925,-1.0794728992042,-0.685638183598657,-1.17740746041025,-2.27453556177622,-3.0573033329918
"8499",233000,1010000,-10.7162277421747,-19.4612760274944,-12.0064964626819,-3.50528232746584,-3.07986082310414,-0.95928589937438,-3.35040502866921,-4.07446207504285,-3.16253954093787,-2.71707895332431,-4.81926598031522,-7.0949530610204
"8500",241000,1010000,-4.86460008000946,-8.98460660560453,-6.32575243115489,-2.28806184764647,-2.06238795351113,-0.0498057030022522,-0.574879467807649,-1.06915535655947,-0.680291129348686,-1.17503843131485,-2.34471164126166,-3.24776353249832
"8501",249000,1010000,-4.79305815200478,-9.01136877376549,-6.33148765985911,-2.29054887139391,-2.06359420469026,-0.0536638912629901,-0.574130439185099,-1.06270689240652,-0.678103698064607,-1.17385391676716,-2.35166144623485,-3.1283043393316
"8502",257000,1010000,-11.4186774329341,-19.8677444417669,-12.2197240727209,-3.5955257605873,-3.1540452706204,-0.957181433050343,-3.29947108233576,-4.03190221163336,-3.17250450567645,-2.74590214065159,-4.9901294781928,-7.7466239642092
"8503",265000,1010000,-4.75356366075542,-9.05712344836324,-6.14345409019942,-2.29729936442268,-2.06359420469026,-0.0606787790097875,-0.574504953496375,-1.05754812108416,-0.673971883416902,-1.17207714494561,-2.35886551236561,-3.35254918435481
"8504",273000,1010000,-4.74695335395732,-9.09525234386137,-6.16004528752234,-2.30191812281078,-2.05937232556332,-0.0662906892072242,-0.574504953496373,-1.05529115863063,-0.672999691735087,-1.17306424040203,-2.34208427596691,-3.23030911843978
"8505",281000,1010000,-4.74268594070792,-9.12244615989589,-6.30424532351408,-2.30582630298534,-2.05665826041028,-0.0712011106299826,-0.574879467807649,-1.05432388900769,-0.672756643814634,-1.17326165949331,-2.35132243135811,-3.26190456626099
"8506",289000,1010000,-4.77029861467464,-9.15453198516412,-6.58731982598651,-2.30937919405311,-2.05032544171987,-0.0768130208274183,-0.575628496430201,-1.05367904259239,-0.67324273965554,-1.17523585040614,-2.37963017356601,-3.39378893553717
"8507",297000,1010000,-4.77531910085041,-9.17971144445534,-6.74442412656274,-2.31257679601411,-2.04580199979815,-0.0813726978628365,-0.577126553675302,-1.05303419617709,-0.673728835496447,-1.17642036495383,-2.37895214381252,-3.54934030692662
"8508",305000,1010000,-4.72871225418537,-9.20489090374656,-6.7311102027851,-2.31684026529543,-2.03886605551817,-0.0862831192855939,-0.5771265536753,-1.05206692655415,-0.675673218860074,-1.17938165132307,-2.37013775701725,-3.40455742149871
"8509",313000,1010000,-4.69766891466521,-9.23827167263549,-6.67437240453266,-2.32074844546999,-2.03162854844341,-0.0911935407083503,-0.578250096609129,-1.05045481051591,-0.679318937666873,-1.18333003314873,-2.34835605118663,-3.28888494867012
"8510",321000,1010000,-11.0843967283976,-20.430901034143,-14.2825629398698,-3.82326607803162,-3.27436882573825,-0.953323244789603,-3.14629472902414,-3.93033890122437,-3.23861354003974,-2.85487747903966,-5.32617797476257,-8.02317288390272
"8511",329000,1010000,-4.70444657100249,-9.30618427140951,-6.71308519828613,-2.33105182956653,-2.01624884590955,-0.100663639166526,-0.582369754033157,-1.04400634636296,-0.690013046166816,-1.19241131134773,-2.47311352582741,-3.39645147327492
"8512",337000,1010000,-6.36748261672532,-11.1978091359903,-10.1468485553395,-4.4492854841734,-5.44115781880276,-3.58074945035212,-4.0293994750114,-4.39075924174515,-3.05778588722251,-2.63297842043787,-2.48447052419824,-3.52312910208618
"8513",345000,1010000,-12.8756225211417,-22.4466966036856,-17.87220161992,-6.00722821739231,-6.72590579341066,-4.40920769324875,-6.51842158774732,-7.2042241516782,-5.62534411889079,-4.33078260546941,-5.38796343604866,-8.04541986588919
"8514",353000,1010000,-6.26062993595108,-11.1048609605496,-10.422139533142,-4.4524830861344,-5.42113404922926,-3.55760032078769,-3.99981284442065,-4.32530733059269,-3.03785595774535,-2.63179390589017,-2.44700938031833,-3.43934791460521
"8515",361000,1010000,-4.69423824911177,-9.41035529156289,-6.64631074980131,-2.35556677793417,-1.99393319909572,-0.118902347308195,-0.593605183371416,-1.02143672182763,-0.725741090473447,-1.21215322047601,-1.94425031811106,-2.82347335211273
"8516",369000,1010000,-6.30865925369925,-10.9486044303195,-10.0901107570871,-4.45603597720217,-5.40433700155993,-3.55304064375227,-3.98445775765836,-4.27017296208495,-3.02059955539316,-2.63060939134247,-2.20537652692101,-2.8312834628101
"8517",377000,1010000,-1.86778820692453,-1.54328503061486,-3.53392502978064,-2.0752436726868,-3.39553675668148,-3.42326522043655,-3.36538560112022,-3.23358234949788,-2.25475555804493,-1.42674777270034,-0.260278671618093,-0.406599096305923
"8518",385000,1010000,-4.69089125832792,-9.5451733107393,-6.76920850774882,-2.37794999166115,-1.99152069673746,-0.13012616770307,-0.602968041153301,-1.00338102219936,-0.765600949427781,-1.22419578504425,-1.97772803718926,-2.50183879339343
"8519",393000,1010000,-10.7982290163789,-21.1189477446036,-14.3757604063133,-4.02933375996251,-3.35880640827709,-0.944554635106109,-3.00547734798462,-3.78299149532941,-3.3995112633798,-2.98241021200831,-4.25599276260963,-7.12110509835556
"8520",401000,1010000,-4.6309801232971,-9.59351787257844,-6.87551506837342,-2.39216155593225,-1.99483788748006,-0.133633611576468,-0.60783672719988,-0.991773786724049,-0.790148789393562,-1.2293286814176,-1.84263060880787,-2.06547844193007
"8521",409000,1010000,-0.00234289354869107,-0.0220140415517507,0.0790642242795651,0.00532933660166093,-0.00784063266432103,-0.00666414335945819,0.00486868604658015,-0.00515877132236245,-0.0614911238746752,-0.0317844736965196,-0.00161032066452089,-0.0160935614370214
"8522",417000,1010000,-1.53334015284885,-1.2198368906911,-3.47186166201714,-2.0532157480666,-3.36827548003323,-3.40467576790754,-3.32793416999268,-3.15168685475539,-2.23093686184051,-1.42812970633932,-0.252650836891415,-0.340627327915192
"8523",425000,1010000,-1.37469278969461,-1.17465774659143,-3.53515400736011,-2.04717583325139,-3.36263625577081,-3.3990638577101,-3.31669874065442,-3.13266388550418,-2.22656199927235,-1.42852454452189,-0.252989851768156,-0.272998869376532
"8524",433000,1010000,-1.20006354554751,-1.13437061172548,-3.46858438847188,-2.04255707486328,-3.35962062782299,-3.38819078170256,-3.30471428269361,-3.11815484116004,-2.22024275334057,-1.4295116399783,-0.253328866644898,-0.280217305021079
"8525",441000,1010000,-1.23621104601304,-1.10257255170629,-3.45486080550107,-2.03793831647518,-3.35642406219831,-3.38573557099119,-3.29235531042153,-3.09880944870118,-2.21732617829513,-1.43089357361728,-0.261888992282614,-0.254775277749317
"8526",449000,1010000,-1.28114439728615,-1.90054558730111,-4.00708139787855,-2.9245267535275,-6.25389970701856,-9.33628947440473,-9.11605285075309,-7.34886320262892,-5.07394130175847,-2.51211845275458,-0.22827566725372,-0.366542695229219
"8527",457000,1010000,-1.56823253177043,-1.88961050783749,-3.89237682379421,-2.91777626049873,-6.25751846055593,-9.33558798563006,-9.11380576488543,-7.35305470432833,-5.08147578729253,-2.51429006275869,-0.238361359836772,-0.452808917932077
"8528",465000,1010000,-1.14391777514852,-1.02012780785562,-3.09067378278329,-2.01946328292275,-3.34879452349034,-3.36223569703942,-3.24703907875721,-3.04851142830815,-2.20347244682929,-1.4352367936255,-0.276297124544117,-0.248621857199867
"8529",473000,1010000,-0.658855135799827,-1.87061800140069,-3.99991236199828,-2.90391998533441,-6.26324815365679,-9.33488649685538,-9.10968610746141,-7.36143770772717,-5.09775999796289,-2.51962037822332,-0.269804989654522,-0.172354942889865
"8530",481000,1010000,-1.48589655848785,-0.980847851361318,-2.97678852708526,-2.00418585133132,-3.3455376453067,-3.34820592154583,-3.21557987661008,-3.01368972188221,-2.19836844049977,-1.44056710909013,-0.288925428702729,-0.168213217520044
"8531",489000,1010000,-0.0989035776626107,-0.203162265823996,-0.183936977728106,-0.0472534512013943,-0.0207776765604498,-0.065939944819884,-0.0981227495541399,-0.16991703043029,-0.0755879032609651,-0.00375096273437192,-0.00296638017148595,-0.026921214903841
"8532",497000,1010000,-0.093548392408459,-0.190068946992563,-0.15034492388912,-0.0383712235319588,-0.0115498550401338,-0.0522609137136304,-0.0685361189633874,-0.142511057780244,-0.0692686573291803,-0.00236902909539275,-0.00203408926044752,-0.0240220071449658
"8533",505000,1010000,-1.40925046953781,-0.953941800575845,-3.09292690834566,-1.98286850492468,-3.34499483227609,-3.32049711494598,-3.16464593027663,-2.95823293016682,-2.19253529040889,-1.45103032092812,-0.28239939232546,-0.332994719733663
"8534",513000,1010000,-1.22282308287766,-0.95451733107393,-2.98682517731764,-1.97789445742979,-3.34478373831974,-3.30962403893845,-3.14779278626924,-2.93792026808502,-2.19083395496572,-1.45616321730147,-0.26739798402966,-0.245071806882877
"8535",521000,1010000,-1.08978019921983,-0.953510152702281,-3.04581610113245,-1.97611801189591,-3.34617092717574,-3.29875096293091,-3.1301906136393,-2.91760760600322,-2.18961871536345,-1.46346772367893,-0.264092588981432,-0.321457056203446
"8536",529000,1010000,-0.0369005733918876,-0.174673506168789,-0.00491591031789961,-0.0213173464066437,-0.0214109584294913,-0.00771637652147478,-0.0269650304118256,0.011929658682961,0.049824823692919,-0.0213212618585348,-0.00322064132904167,-0.0211227993860904
"8537",537000,1010000,-1.46514521562801,-1.00084753616977,-2.83258849109352,-1.996724780089,-3.35292593377885,-3.2784077884652,-3.09573529700197,-2.87794955146257,-2.18913261952255,-1.47748447916001,-0.298333091532299,-0.315066965632864
"8538",545000,1010000,-0.110283346327682,-0.209205336053888,-0.0811125202453561,-0.00390818017455138,0.0279850273557297,0.0413878377060981,0.105987550090922,0.0154763139670847,-0.0340267088634573,0.00276386727795835,0.00110179834940898,-0.0133126886887125
"8539",553000,1010000,-1.10526003159511,-1.03264559618896,-3.15970135683047,-1.99423775634156,-3.3651392269675,-3.25841535838683,-3.06352706623229,-2.84183815220603,-2.18670214031802,-1.49525219737545,-0.289010182421914,-0.284299862885617
"8540",561000,1010000,-1.37218254660673,-1.09278853323885,-3.03086354058216,-2.04468880950395,-3.37240689032173,-3.24824377115398,-3.04742295084745,-2.82346002937012,-2.18329946943167,-1.50512315193959,-0.263838327823877,-0.326722964173648
"8541",569000,1010000,-0.162998451173236,-0.37711635887018,-0.129452305038043,-0.0508063422691689,-0.00060312558956248,-0.0115745647822146,-0.0490613747770679,0.0412701705788933,0.143884368908332,-0.0347457600657617,-0.00474620827437752,-0.0607650279258123
"8542",577000,1010000,-0.169943457049714,-0.406324531647992,-0.150959412678858,-0.061109726365713,0.00271406515303346,-0.0108730760075343,-0.0543045751349248,0.0464289419012548,0.16162686710142,-0.0361276937047409,-0.00550899174704527,-0.0644334132533687
"8543",585000,1010000,-1.53978311010775,-1.25494425107429,-3.09046895318671,-2.05214988074627,-3.40440270284806,-3.21702752068074,-3.00210671918314,-2.77799835709181,-2.16409868371586,-1.53157731017148,-0.263075544351209,-0.37458947594773
"8544",593000,1010000,-0.173123098294366,-0.432367286686336,-0.166116802825717,-0.0820717836655795,0.004523441921723,-0.0126267979442331,-0.0670380617182856,0.0573913309612756,0.191278713396718,-0.0337586646093484,-0.00415293224008033,-0.0815919897854872
"8545",601000,1010000,-1.50773567335244,-1.20631192398611,-3.15826754965442,-2.09087639338501,-3.43039741575823,-3.19738583498971,-2.97626523170514,-2.75704084859471,-2.14538399384096,-1.54539664656127,-0.265448648488397,-0.341159835462741
"8546",609000,1010000,-0.880258576151152,-1.97622784779928,-3.59066282803307,-2.91457865853774,-6.3054669449262,-9.32155821013646,-9.08496816291723,-7.38368490905486,-5.26035905674613,-2.62346282023804,-0.234971211069359,-0.206908765975235
"8547",617000,1010000,-0.478536007320194,-2.52154299473479,-3.54027474727459,-2.92061857335295,-6.3087841356688,-9.32155821013646,-9.08646622016233,-7.38368490905486,-5.26449087139383,-2.62642410660728,-0.23785283752166,-0.205370410837872
"8548",625000,1010000,-0.27562469104961,-0.415101371743788,-0.198889538278386,-0.0557803897640516,0.0236726793903528,0.18308857019138,0.349421852419894,0.17668791779089,0.0388876672725223,-0.0013819336389789,-0.000508522315111793,-0.0406480761295356
"8549",633000,1010000,0.711988614493361,-1.11854352302815,-0.533376269492192,-0.822636397832396,-2.81349040647358,-5.96458367890714,-5.7881186807604,-4.46285307097516,-3.12664136308692,-1.0685900572952,0.0324267729603004,0.135197749572036
"8550",641000,1010000,0.0706215055391231,-1.13998203408181,-0.95471074965557,-0.817662350337512,-2.8069766501063,-5.96282995697044,-5.78062839453489,-4.45833914606809,-3.13344670485961,-1.06780038093007,0.0324267729603004,0.0864437252187068
"8551",649000,1010000,-5.21636881139154,-11.5475877962014,-10.4145608380685,-5.32024120052752,-8.22069225458393,-9.48114690637608,-9.7325034071123,-8.26486753555578,-5.80673078192507,-3.70512202137616,-2.02683434208523,-2.03264047649792
"8552",657000,1010000,-6.10114582510088,-11.5434152000903,-10.2275514163917,-5.32024120052752,-8.22039069178915,-9.48114690637608,-9.73362695004612,-8.26518995876342,-5.80770297360688,-3.70512202137616,-2.0379370792985,-2.54023850432221
"8553",665000,1010000,-0.33294190822295,-0.427763042701658,-0.281435865699797,-0.104810286499334,0.00398062889111689,0.206237699755809,0.379008483010645,0.150249214763787,0.0704838969314465,-0.00769934456002678,-0.00313588760985674,-0.04260060380388
"8554",673000,1010000,-0.0681112624512392,-1.27954817986742,-0.727964386242415,-0.800253184105419,-2.78342459583386,-5.95335985851227,-5.75104176394414,-4.43963860002453,-3.15872368858675,-1.06483909456083,0.0325115266794856,0.0952596835058986
"8555",681000,1010000,-0.267675587937979,-1.20415368461829,-0.73144648938426,-0.75513146754469,-2.77793615296883,-5.95055390341355,-5.74280244909609,-4.43415740549452,-3.16407074283673,-1.0640494181957,0.0314097283300765,0.0508840545435236
"8556",689000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8557",697000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8558",705000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8559",713000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8560",721000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8561",729000,1010000,-0.616013653766614,-1.24559188048041,-0.597078274028317,-0.565407084525557,-2.74868456187502,-5.9193376529403,-5.67464084444397,-4.38482665472444,-3.18691724735933,-1.06029845546133,0.0435295101735763,-0.033311305474423
"8562",737000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8563",745000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8564",753000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8565",761000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8566",769000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8567",777000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8568",785000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8569",793000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8570",801000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8571",809000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8572",817000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8573",825000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8574",833000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8575",841000,1010000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"8576",849000,1010000,1.49376198682988,2.21018099527082,3.9779955951643,2.99878217684398,6.57536564625571,9.33102830859464,9.11680187937564,7.36949828791836,5.41031962366579,2.65504987484328,0.245311164809967,0.325835451594401
"8577",857000,1010000,-4.73431846374831,-9.52761963054771,-7.1118884228258,-3.0768036646923,-1.66251568763077,-0.133633611576468,-0.673751245984338,-0.985002899363448,-0.403702595872872,-1.0498747274416,-1.77236977560325,-1.72159690122431
"8578",865000,1010000,-4.70779356178634,-9.58344608886195,-7.28066801040704,-3.18694328779329,-1.68000632972811,-0.137141055449867,-0.67936896065347,-0.985970168986391,-0.399570781225165,-1.0498747274416,-1.77398009626777,-2.03743304442585
"8579",873000,1010000,-4.66788069668899,-9.61884121449418,-7.16452962914665,-3.23419673899469,-1.69629072064631,-0.141700732485282,-0.685735703945151,-0.985002899363449,-0.390578008168396,-1.04730827925492,-1.90729769654626,-2.34569574695115
"8580",881000,1010000,0.129110169486809,0.100286189291307,-0.0249892107826602,-0.0675049302877063,-0.0358558162995281,0.216058542601324,0.236693044726015,0.0960821158789877,0.129787589522043,-0.00594231464761058,-0.00135605950696517,0.016330231458154
"8581",889000,1010000,-4.73548991052265,-9.67610649905363,-7.0950923959063,-3.16598123049343,-1.74333451663223,-0.153275297267496,-0.703712390886367,-0.980811397664029,-0.372592462054855,-1.04158312560772,-2.22970084432719,-2.42089764616606
