"","c.alb.jan","c.alb.feb","c.alb.mar","c.alb.apr","c.alb.may","c.alb.jun","c.alb.jul","c.alb.aug","c.alb.sep","c.alb.oct","c.alb.nov","c.alb.dec"
"8402",0,0,0,0,0,0,0,0,0,0,0,0
"8403",0,0,0,0,0,0,0,0,0,0,0,0
"8404",0.0189066666666667,0.035135,0.0426475,0.0273613333333333,0.05226075,0.06641875,0.060605,0.057299,0.05414825,0.0441626666666667,0.0070785,0.0085025
"8405",0.019855,0.0427625,0.0483125,0.0274346666666667,0.05228825,0.06641375,0.060615,0.057294,0.05419075,0.044236,0.0070535,0.00834499999999999
"8406",-0.00502000000000001,0.0211675,0.0105025,0.00789133333333333,0.023422,0.04260625,0.0388,0.034824,0.03203825,0.0180926666666667,-0.000994000000000005,-0.00218250000000001
"8407",-0.00769,0.02301,0.01004,0.00784133333333333,0.02336475,0.04257625,0.03874,0.034779,0.03210325,0.0180793333333333,-0.000971499999999997,-0.0029825
"8410",-0.15809,-0.17266,-0.11342,-0.04224,-0.044928,-0.025085,-0.0263525,-0.029345,-0.02743,-0.04452,-0.06112,-0.09308
"8411",-0.1609325,-0.22261,-0.0758275,-0.01624,-0.0120725,-0.0052425,-0.014425,-0.02071,-0.026715,-0.0303866666666667,-0.066645,-0.124665
"8412",0.168315,0.182595,0.1154575,0.0423066666666667,0.045028,0.02514,0.0264725,0.0294275,0.0273325,0.0445433333333333,0.0608175,0.106755
"8413",0.0027775,0.0213025,0.010155,0.00759466666666667,0.023066,0.04246125,0.038415,0.0345415,0.03247575,0.0180026666666667,-0.000909,-0.003425
"8414",0,0,0,0,0,0,0,0,0,0,0,0
"8415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8420",0.17143,0.173875,0.13039,0.0515533333333333,0.045386,0.02546,0.027195,0.0301125,0.02711,0.04463,0.07111,0.127575
"8421",0.01748,0.021625,0.00667750000000001,0.00510466666666666,0.022724,0.04206125,0.037695,0.033939,0.03272075,0.017916,-0.000704,0.00206750000000001
"8436",0,0,0,0,0,0,0,0,0,0,0,0
"8439",0,0,0,0,0,0,0,0,0,0,0,0
"8440",0,0,0,0,0,0,0,0,0,0,0,0
"8467",0,5.00000000001888e-06,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"8468",-2.49999999998862e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0
"8470",-5.000000000005e-06,-5.00000000001888e-06,0,0,0,0,0,0,0,0,0,0
"8471",0,2.49999999998862e-06,0,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"8472",2.50000000001638e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"8473",0,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,-2.50000000001638e-06
"8474",2.50000000001638e-06,2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0
"8475",0,2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0
"8476",0,-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0
"8486",0.3427125,0.3327025,0.152105,0.0304166666666667,0.022755,0.00730500000000001,0.0234625,0.032805,0.0323675,0.0442533333333333,0.1515975,0.30152
"8487",0.3352525,0.33315,0.15272,0.0306133333333333,0.0229025,0.0073175,0.023435,0.032785,0.0324325,0.0443566666666667,0.152145,0.3016675
"8488",0.339495,0.3348125,0.1544225,0.0304633333333333,0.023065,0.00732249999999999,0.023405,0.0327525,0.0324975,0.0444666666666667,0.1519575,0.30041
"8492",0.1457175,0.156475,0.079935,0.0213566666666667,0.01677,0.000690000000000003,0.00415749999999999,0.00905500000000001,0.00763,0.02003,0.0695575,0.1351025
"8493",0.1475725,0.15664,0.082245,0.02139,0.016775,0.000702500000000002,0.00414750000000001,0.00901,0.00765750000000001,0.02006,0.0695425,0.1345225
"8494",0.3384525,0.341865,0.148005,0.0316766666666667,0.02421,0.00732500000000001,0.0230875,0.0324475,0.0329125,0.04531,0.1483425,0.308045
"8495",0.147625,0.1569125,0.078695,0.0214533333333333,0.0167775,0.000725000000000003,0.00413499999999999,0.0089275,0.0077025,0.0200966666666667,0.06943,0.1309125
"8496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8502",0.34119,0.3487575,0.15114,0.0338966666666667,0.025805,0.00720000000000001,0.02229,0.03167,0.0335325,0.0468066666666667,0.14757,0.33119
"8503",0.1419675,0.160875,0.0769175,0.0217233333333333,0.016765,0.000789999999999999,0.00409499999999999,0.008575,0.00788250000000001,0.02026,0.0698675,0.1455825
"8539",0.0288425,0.0139925,0.037505,0.0186833333333333,0.02815325,0.023635,0.0213475,0.022325,0.0222025,0.0252966666666667,0.0085725,0.0113675
"8540",0.037,0.014725,0.0358425,0.0191466666666667,0.02823475,0.02367,0.0214175,0.02237,0.0222375,0.0254633333333333,0.00784,0.013165
"8541",0.0394325,0.0149675,0.037045,0.0189333333333333,0.0283265,0.023705,0.0214875,0.0224025,0.0222575,0.0256133333333333,0.0078025,0.011665
"8543",0.0417625,0.01643,0.036485,0.0191233333333333,0.02850375,0.0237675,0.0216375,0.022475,0.0222525,0.0259033333333333,0.00781,0.01493
"8548",0,0,0,0,0,0,0,0,0,0,0,0
"8549",-0.0212725,0.019435,0.00651000000000001,0.007718,0.02332425,0.04251375,0.0386375,0.034604,0.03216075,0.0180426666666667,-0.000956499999999999,-0.0057125
"8561",0.018405,0.0216425,0.0072875,0.00530466666666667,0.022787,0.04219125,0.03788,0.033999,0.03278075,0.0179026666666667,-0.001284,0.0014075
"8576",-0.044655,-0.0363925,-0.0494075,-0.0282346666666667,-0.05309075,-0.06657875,-0.0609525,-0.057394,-0.05562075,-0.044566,-0.0071585,-0.0138075
"8605",-2.50000000001638e-06,-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0
"8610",4.99999999997724e-06,-9.99999999996837e-06,0,0,0,0,0,0,0,0,0,0
"8611",2.77555756156289e-17,4.99999999997724e-06,0,0,0,0,0,0,0,0,0,0
"8612",0,-2.5000000000025e-06,-2.5000000000025e-06,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"8620",-2.49999999998862e-06,-2.50000000004413e-06,0,0,0,0,0,0,0,0,0,0
"8622",2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0,0
"8623",-2.49999999998862e-06,-7.49999999999362e-06,0,0,0,0,0,0,0,0,0,2.50000000001638e-06
"8624",0,-4.99999999997724e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"8625",2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"8626",0.3422625,0.3301375,0.1549275,0.03028,0.0225525,0.00726250000000001,0.02349,0.032935,0.0321725,0.0440366666666667,0.1518175,0.303995
"8627",0.341095,0.3309725,0.1494375,0.03037,0.0227,0.0072775,0.02347,0.0329125,0.03223,0.0441133333333333,0.1507825,0.3033375
"8628",0.3308425,0.33032,0.1481025,0.0303366666666667,0.0228525,0.00728500000000001,0.02344,0.032885,0.0323025,0.04422,0.1515075,0.3002725
"8633",0.144005,0.1557675,0.079245,0.02126,0.0166975,0.000657499999999991,0.00414249999999999,0.00906500000000001,0.00751,0.0199,0.070365,0.1340875
"8634",0.3389975,0.3388325,0.14831,0.0315066666666667,0.02395,0.00731,0.023165,0.0326225,0.032685,0.04502,0.15072,0.30891
"8635",0.341295,0.3400375,0.1474125,0.03176,0.024145,0.0073025,0.0230975,0.0325525,0.032755,0.0451733333333333,0.1502275,0.310545
"8636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8639",0.1451425,0.1564525,0.0793475,0.0214533333333333,0.0167175,0.000715,0.0041025,0.0088075,0.007655,0.0200366666666667,0.068275,0.1375825
"8640",0.143785,0.156125,0.07946,0.02149,0.016715,0.000720000000000005,0.00409499999999999,0.0087675,0.00768,0.0200666666666667,0.0686375,0.13544
"8641",0.1433275,0.1591575,0.0786175,0.02152,0.01672,0.000727499999999999,0.00408749999999999,0.008725,0.007705,0.0200866666666667,0.06971,0.1414175
"8646",0.1414725,0.1611025,0.0779975,0.0217066666666667,0.0167025,0.000764999999999995,0.00407,0.00851499999999999,0.00783,0.0201866666666667,0.07044,0.136485
"8647",0.14077,0.16165,0.0787775,0.0217533333333333,0.0166925,0.000769999999999993,0.00407,0.0084675,0.007855,0.0202,0.070705,0.1381425
"8651",0.190245,0.19245,0.0842775,0.0140766666666667,0.010285,0.00616749999999999,0.0172225,0.022495,0.026215,0.0280366666666667,0.081495,0.191435
"8654",0.140855,0.16403,0.07883,0.02209,0.0166175,0.000817499999999999,0.00406500000000001,0.0081125,0.0078675,0.0202566666666667,0.070645,0.1406275
"8655",0.19546,0.200115,0.1314425,0.0503546666666667,0.06825825,0.06746375,0.065095,0.0647315,0.05959325,0.062536,0.071301,0.154665
"8656",0,0,0,0,0,0,0,0,0,0,0,0
"8657",0.040925,0.0124275,0.032825,0.0179933333333333,0.02665,0.0227125,0.019145,0.0212325,0.0217475,0.0237133333333333,0.0076275,0.0145475
"8659",0.139245,0.16531,0.084455,0.0223466666666667,0.0165225,0.000842500000000003,0.004075,0.00784500000000001,0.00772249999999999,0.02022,0.05997,0.1051
"8660",0.3224525,0.3650475,0.1769,0.0378366666666667,0.027755,0.006705,0.02019,0.0295325,0.0345625,0.0497066666666667,0.1242325,0.2954875
"8661",0.1762975,0.1789775,0.116995,0.0405833333333333,0.04333,0.0237925,0.0237575,0.029235,0.0293575,0.04403,0.0631375,0.1275025
"8662",0.171375,0.17895,0.1213025,0.04066,0.04336,0.0238425,0.02387,0.0292225,0.0293,0.0440566666666667,0.06207,0.1035475
"8663",0.0399125,0.0133775,0.0354475,0.01819,0.0269525,0.023025,0.0199025,0.02161,0.0217025,0.0239133333333333,0.0073675,0.0104125
"8664",0.0405375,0.01292,0.03599,0.01821,0.0270075,0.0230675,0.0200375,0.021645,0.0217,0.02395,0.0073675,0.00974250000000001
"8665",0.0329525,0.040395,0.0465675,0.027538,0.05183575,0.06659375,0.0609275,0.0569015,0.05205325,0.0424293333333333,0.006521,0.00485
"8673",0,0,0,0,0,0,0,0,0,0,0,0
"8674",0.042885,0.01352,0.033885,0.01835,0.0276525,0.0234425,0.02097,0.0221375,0.0218725,0.02457,0.00759,0.0115575
"8727",0,0,0,0,0,0,0,0,0,0,0,0
"8746",0,-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0
"8747",5.000000000005e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"8748",2.49999999998862e-06,7.49999999997975e-06,-2.5000000000025e-06,0,0,0,0,0,0,0,0,2.49999999998862e-06
"8753",0,-4.99999999999112e-06,0,0,0,0,0,0,0,0,0,2.5000000000025e-06
"8756",-2.49999999998862e-06,-5.00000000001888e-06,0,0,0,0,0,0,0,0,0,0
"8760",0,2.50000000001638e-06,0,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"8761",0,-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"8762",0,4.99999999997724e-06,0,0,0,0,0,0,0,0,0,0
"8763",-2.49999999998862e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0
"8764",-2.49999999998862e-06,2.50000000001638e-06,0,0,0,0,0,0,0,0,0,-2.50000000001638e-06
"8770",0.331225,0.3293225,0.15435,0.0305233333333333,0.0229475,0.00726500000000001,0.02343,0.0329575,0.0322425,0.0442033333333333,0.1530075,0.30192
"8771",0.3340475,0.3322225,0.1509725,0.0307166666666667,0.023115,0.00727,0.02339,0.0329225,0.0323,0.0443266666666667,0.152665,0.30304
"8772",0.33794,0.33348,0.1555275,0.0309166666666667,0.023295,0.00727749999999999,0.0233475,0.0328825,0.032365,0.04445,0.1492375,0.3031
"8773",0.1423325,0.1547275,0.080885,0.0211366666666667,0.01662,0.000620000000000002,0.00414750000000001,0.00912250000000001,0.00738999999999999,0.01974,0.0699075,0.13328
"8774",0.1421575,0.15504,0.07905,0.0211633333333333,0.016625,0.000625000000000001,0.0041325,0.009075,0.0074025,0.0197666666666667,0.06965,0.1309425
"8775",0.1424275,0.1555275,0.0785825,0.02119,0.0166325,0.000632500000000001,0.004125,0.00903500000000001,0.00743,0.0197833333333333,0.06941,0.1294925
"8777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8785",0,-2.49999999998862e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"8788",0.3344075,0.3495825,0.1552375,0.03496,0.0262875,0.00709,0.021885,0.0314675,0.03363,0.0472766666666667,0.152215,0.3147625
"8790",0.1426125,0.1619175,0.076065,0.0217533333333333,0.016625,0.000745000000000003,0.0040525,0.008405,0.00781,0.0201133333333333,0.0664425,0.1281975
"8791",0.176145,0.173265,0.1053275,0.0395366666666667,0.042945,0.0229875,0.0223,0.0293125,0.0299775,0.0438266666666667,0.0750825,0.139305
"8792",-2.5000000000025e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"8793",0,0,0,0,0,0,0,0,0,0,0,0
"8794",0.1870725,0.192455,0.08672,0.0144666666666667,0.0104625,0.006145,0.0170575,0.0224675,0.0263075,0.0282833333333333,0.0779575,0.18425
"8795",0.140455,0.163825,0.083065,0.02201,0.0165725,0.000767499999999997,0.0040425,0.0081575,0.00781250000000001,0.0201466666666667,0.06843,0.140965
"8796",0.14048,0.1641725,0.0834925,0.02207,0.01656,0.000774999999999998,0.004045,0.00811000000000001,0.0077975,0.0201466666666667,0.0681025,0.13947
"8798",0,0,0,0,0,0,0,0,0,0,0,0
"8799",0.17642,0.17748,0.1177125,0.0403333333333333,0.043185,0.0235575,0.02344,0.029455,0.0295725,0.0439933333333333,0.070175,0.1299425
"8800",0.1392225,0.1654075,0.08404,0.0222866666666667,0.0164875,0.000789999999999999,0.0040575,0.00789999999999999,0.00770000000000001,0.0201266666666667,0.055415,0.094585
"8801",0.1420175,0.1656925,0.083755,0.0223433333333333,0.0164625,0.000797500000000007,0.0040575,0.00784500000000001,0.0076625,0.02011,0.0578125,0.0992975
"8802",0.177005,0.1792175,0.1165825,0.0406066666666667,0.0432725,0.02375,0.02384,0.0294025,0.029395,0.0440533333333333,0.0644375,0.11779
"8803",0.178215,0.17958,0.1192525,0.04069,0.043305,0.023805,0.0239525,0.0294175,0.0293375,0.0440766666666667,0.065705,0.1170675
"8805",0.0300125,0.0207125,0.035245,0.01828,0.026985,0.02311,0.0201575,0.021765,0.0217425,0.0240633333333333,0.0073725,0.016105
"8807",0.0530375,0.0333925,0.048215,0.0274413333333333,0.05189825,0.06663125,0.0609625,0.0569165,0.05212575,0.042546,0.00681350000000001,0.019245
"8814",0.040985,0.0137075,0.0304725,0.0183633333333333,0.027545,0.0234475,0.020995,0.0222225,0.02185,0.0245833333333333,0.00776,0.0135175
"8818",0.00985250000000001,0.0190225,0.0144875,0.00831466666666667,0.02423175,0.04294625,0.039455,0.0347365,0.03107825,0.0182126666666667,-0.0010565,-0.00387
"8819",0.0431375,0.01444,0.032355,0.01856,0.02790575,0.023655,0.0213825,0.02248,0.022085,0.02523,0.00789,0.007625
"8820",0.031765,0.0145975,0.0325325,0.01861,0.0279815,0.0236975,0.021455,0.0225325,0.02213,0.0253666666666667,0.0078075,0.0127575
"8821",0.03069,0.0147075,0.03374,0.01868,0.02806375,0.023755,0.0215375,0.02258,0.022165,0.0255166666666667,0.0081075,0.0120525
"8824",0.026435,0.01394,0.040545,0.0191866666666667,0.02832975,0.0238725,0.0217725,0.0227225,0.0222125,0.02598,0.008295,0.00840749999999999
"8827",0.010985,0.0414675,0.0463425,0.027088,0.05220075,0.06648625,0.060685,0.0571815,0.05392325,0.044366,0.00689600000000001,0.00863
"8828",0.0190725,0.0456825,0.0469525,0.0271413333333333,0.05223075,0.06648625,0.060695,0.057179,0.05397075,0.0444226666666667,0.006911,0.0084825
"8829",0.0215525,0.039775,0.0469475,0.0271946666666667,0.05226075,0.06649125,0.0607075,0.057179,0.05401325,0.044466,0.0069185,0.0088925
"8830",0.1641525,0.1984375,0.12793,0.049868,0.06817825,0.06750125,0.06504,0.0642315,0.05966825,0.0625593333333333,0.0598235,0.09154
"8832",0.02591,0.0380425,0.0431425,0.0273646666666667,0.05235075,0.06650875,0.060755,0.0571815,0.05411575,0.0445226666666667,0.006966,0.0074025
"8842",NA,NA,NA,NA,-0.053791,-0.0306025,-0.0413775,-0.05104,-0.05116,NA,NA,NA
"8852",NA,NA,NA,NA,-0.05292325,-0.06660125,-0.0609325,-0.057314,-0.05519075,NA,NA,NA
"8860",0.142825,0.1681675,0.0875375,0.0260166666666667,0.0152025,0.000799999999999995,0.0045625,0.00773250000000001,0.0041675,0.0178566666666667,0.05235,0.0896275
"8916",-0.34956,-0.3350525,-0.166065,-0.03204,-0.02378,-0.00726,-0.02321,-0.0328325,-0.0324275,-0.0447333333333333,-0.1505075,-0.33066
"8923",0.32551,0.34174,0.1468925,0.0333766666666667,0.0251475,0.0072125,0.02263,0.032285,0.0329625,0.0459266666666667,0.143725,0.3037675
"8924",-0.0535,-0.0399225,-0.04202,-0.0289813333333333,-0.05176325,-0.06681875,-0.0612275,-0.056739,-0.05255575,-0.0426526666666667,-0.008696,-0.0236
"8925",-0.1783625,-0.18441,-0.0693275,-0.0125,-0.00892249999999999,-0.0065125,-0.0183575,-0.0233925,-0.02555,-0.02642,-0.0756025,-0.17082
"8926",2.49999999998862e-06,-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0
"8927",0,5.00000000003276e-06,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"8928",0.1403025,0.1600725,0.077385,0.0215333333333333,0.0165825,0.000690000000000003,0.00404999999999999,0.00856999999999999,0.0076775,0.0199533333333333,0.072325,0.1361375
"8929",0.1404875,0.16065,0.0769975,0.02158,0.01658,0.00069749999999999,0.0040475,0.0085275,0.00770000000000001,0.01997,0.0717275,0.13691
"8930",0.140475,0.1610575,0.074845,0.0216233333333333,0.0165775,0.000699999999999992,0.0040475,0.00848250000000001,0.0077225,0.0199866666666667,0.0686625,0.132875
"8931",0.14408,0.161305,0.0765475,0.02168,0.0165675,0.000702499999999995,0.00404499999999999,0.00844000000000001,0.0077375,0.0199966666666667,0.06435,0.1304825
"8936",0.1924275,0.1917975,0.09152,0.0146633333333333,0.010505,0.006165,0.0170175,0.0225175,0.0263125,0.0283266666666667,0.0789675,0.19217
"8946",0.040355,0.01384,0.038015,0.0183533333333333,0.02697,0.02315,0.020285,0.021955,0.0218375,0.0241733333333333,0.0078025,0.00300750000000001
"8949",0.1759,0.1811775,0.12167,0.0410933333333333,0.0434275,0.0240275,0.0246575,0.02965,0.029115,0.04419,0.0663425,0.1226875
"8950",0.0414625,0.01403,0.031575,0.0183933333333333,0.0272,0.0232875,0.020645,0.0221175,0.0218025,0.02436,0.007945,0.0173075
"8952",0.03265,0.0327525,0.046325,0.027118,0.05201075,0.06666125,0.06095,0.0570115,0.05239325,0.0427793333333333,0.007196,0.00874
"8954",0.1793325,0.200555,0.1326525,0.0500046666666667,0.06822575,0.06744875,0.065075,0.064414,0.05951575,0.0625526666666667,0.066151,0.1245225
"8955",0.1775275,0.1822325,0.118445,0.0414866666666667,0.0436975,0.0243125,0.0252775,0.02969,0.02875,0.0442966666666667,0.068595,0.1223525
"8956",0.1380425,0.1681975,0.0848525,0.0231133333333333,0.0161725,0.000807500000000003,0.004195,0.0072825,0.00678,0.0195066666666667,0.0589775,0.12045
"8957",0.1286175,0.1682375,0.0854075,0.0231566666666667,0.01616,0.000819999999999994,0.0042175,0.00726500000000001,0.0066775,0.0194133333333333,0.05413,0.1019225
"8958",0.140415,0.1681,0.0875325,0.02317,0.01616,0.000832499999999993,0.004245,0.0072425,0.00656749999999999,0.01928,0.0576075,0.093955
"8959",0.1789075,0.1824175,0.1127425,0.04172,0.04394975,0.0245425,0.0257025,0.0297875,0.028505,0.0443666666666667,0.0723475,0.1229125
"8962",0,0,0,0,0,0,0,0,0,0,0,0
"8963",0.036965,0.014655,0.0370825,0.0187733333333333,0.02811225,0.0238675,0.0217375,0.0227825,0.0221975,0.0258066666666667,0.0077825,0.0135825
"8964",0.0457033333333333,0.018825,0.0368525,0.0188733333333333,0.02820575,0.02391,0.0218125,0.022825,0.02221,0.02595,0.0077225,0.01356
"8967",0.034255,0.0247675,0.035495,0.0191833333333333,0.028479,0.0240375,0.0220375,0.0229175,0.022165,0.0263233333333333,0.00779,0.0138975
"8971",0.1735825,0.198595,0.12667,0.0498346666666667,0.06819075,0.06746875,0.06509,0.064319,0.05966325,0.062556,0.059831,0.0967975
"8976",3.74999999999959e-05,0.0189575,0.00625749999999999,0.00728133333333334,0.02311625,0.04230875,0.0382825,0.034009,0.03239575,0.0179193333333333,-0.000966499999999999,-0.00326
"8977",NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA
"8981",-0.1875225,-0.2016375,-0.131975,-0.056758,-0.06819825,-0.06745625,-0.0651925,-0.064474,-0.05973325,-0.0625593333333333,-0.061621,-0.0976575
"9001",0.1769325,0.1915025,0.1198125,0.0506833333333333,0.0459235,0.02649,0.0299325,0.0331975,0.0268125,0.044847,0.0698575,0.1191675
"9002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9003",0.173635,0.19225,0.1224025,0.0450333333333333,0.04599925,0.026785,0.0304125,0.03358,0.026895,0.044862,0.069605,0.103065
"9005",0.035745,0.03855,0.054805,0.0281346666666667,0.05296325,0.06656875,0.060985,0.057389,0.05578325,0.0446793333333333,0.00867850000000001,0.01379
"9006",0.03017,0.0252475,0.05238,0.0232766666666667,0.03084575,0.026495,0.0264375,0.0261325,0.0230125,0.0269986666666667,0.0095675,0.0166325
"9008",0.176485,0.1933675,0.130365,0.05171,0.04621225,0.0276275,0.03173,0.034585,0.027155,0.044892,0.0667775,0.10274
"9009",0.1426225,0.1660325,0.078275,0.0285666666666667,0.015275,0.000772500000000002,0.0047975,0.00813000000000001,0.0039525,0.0179733333333333,0.0586075,0.0897125
"9010",0,0,0,0,0,0,0,0,0,0,0,0
"9029",0,4.99999999999112e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"9031",-2.77555756156289e-17,-2.50000000001638e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"9034",-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0,0
"9035",2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0,0
"9036",-2.49999999998862e-06,2.50000000001638e-06,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"9074",0,-2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"9078",0.1914525,0.1911175,0.095375,0.0148266666666667,0.01052,0.00618000000000001,0.016985,0.0225675,0.026305,0.0283566666666667,0.0749525,0.1820675
"9085",0.1771875,0.1798775,0.11859,0.0407466666666667,0.0432225,0.0238125,0.02426,0.0299275,0.0294975,0.0441233333333333,0.0725875,0.1361375
"9089",0.17315,0.181165,0.121395,0.0410566666666667,0.043355,0.0240075,0.024685,0.0299325,0.0292575,0.0441966666666667,0.0754525,0.13916
"9091",0.1419275,0.167295,0.085725,0.0227466666666667,0.016235,0.000724999999999996,0.0041025,0.00760249999999999,0.0072425,0.0197533333333333,0.06432,0.117285
"9092",0,0,0,0,0,0,0,0,0,0,0,0
"9093",0.04589,0.014365,0.0304525,0.0184533333333333,0.027315,0.02343,0.0209675,0.0223875,0.0218775,0.0246,0.0088225,0.0208675
"9094",0.17682,0.1821775,0.1184,0.0414033333333333,0.04357,0.02422,0.0252025,0.029895,0.02893,0.0442866666666667,0.072335,0.134075
"9108",0,0,0,0,0,0,0,0,0,0,0,0
"9115",0.16947,0.20059,0.1235175,0.0497813333333333,0.06820825,0.06744125,0.0651675,0.0644365,0.05968075,0.062556,0.059806,0.0943675
"9117",0.0069075,0.023265,0.00942499999999999,0.006428,0.02311325,0.04224125,0.038215,0.033834,0.03236325,0.0178993333333333,-0.000948999999999998,0.0021775
"9121",0.13916,0.1647375,0.08245,0.025,0.0156525,0.000810000000000005,0.0043625,0.007395,0.0054075,0.01784,0.0538975,0.0869575
"9122",-0.1891625,-0.2015075,-0.1355075,-0.0569013333333333,-0.06821325,-0.06742375,-0.065265,-0.0646015,-0.05972325,-0.0625526666666667,-0.0685835,-0.1188675
"9123",NA,NA,NA,NA,-0.08004825,-0.07293625,-0.07946,-0.0851015,-0.08616575,NA,NA,NA
"9138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9140",0,0,0,0,0,0,0,0,0,0,0,0
"9142",0.1703875,0.19191,0.112,0.04376,0.0458715,0.0262625,0.0297975,0.03326,0.0266625,0.0448626666666667,0.06054,0.09503
"9144",0,0,0,0,0,0,0,0,0,0,0,0
"9145",0.17043,0.1932225,0.1244925,0.04442,0.04598075,0.0266925,0.03051,0.033825,0.026785,0.0448846666666667,0.062505,0.1007625
"9146",0.03445,0.0371825,0.0548975,0.0280613333333333,0.05288575,0.06656625,0.06098,0.057374,0.05573075,0.0447493333333333,0.0075135,0.011125
"9147",0.0314833333333333,0.039025,0.05432,0.028108,0.05289075,0.06656375,0.060985,0.0573865,0.05576575,0.0447226666666667,0.0085935,0.01101
"9148",0.1752025,0.19361,0.1278125,0.0471433333333333,0.04609025,0.0271775,0.0312875,0.034415,0.02693,0.0449063333333333,0.060845,0.0966525
"9152",0.0308425,0.0268475,0.0388525,0.02484,0.0308915,0.027155,0.027455,0.026905,0.0232,0.0269426666666667,0.007805,0.0100975
"9153",-2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0,0
"9156",0.0169575,0.0092775,0.012035,0.00351133333333334,0.021831,0.03857125,0.03249,0.029864,0.03243575,0.017602,-0.000773999999999997,0.0030425
"9179",2.49999999998862e-06,-2.50000000001638e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"9180",2.49999999998862e-06,-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,2.5000000000025e-06
"9183",0,-5.000000000005e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"9184",2.49999999998862e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0
"9185",-2.49999999998862e-06,-2.49999999996087e-06,0,0,0,0,0,0,0,0,0,0
"9186",0,0,0,0,0,0,0,0,0,0,0,0
"9191",0,-4.99999999997724e-06,0,0,0,0,0,0,0,0,0,0
"9202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9204",0,0,0,0,0,0,0,0,0,0,0,0
"9238",0.1423225,0.1679825,0.0844325,0.0230466666666667,0.01617,0.000712500000000005,0.0042125,0.007505,0.006765,0.0192366666666667,0.058915,0.120855
"9247",0.0293075,0.01763,0.03001,0.0189966666666667,0.02823275,0.02412,0.0221225,0.0232,0.0222375,0.0263833333333333,0.0077825,0.0101875
"9248",0.00789999999999999,0.0251225,0.034565,0.0267513333333333,0.05207825,0.06654875,0.060755,0.057079,0.05365075,0.0445126666666667,0.006831,0.0081075
"9250",-0.024395,-0.0156375,-0.03421,-0.01928,-0.02851275,-0.024245,-0.022325,-0.02331,-0.0221625,-0.02666,-0.00789,-0.0120925
"9251",0.17418,0.1803925,0.1089625,0.0425333333333333,0.044695,0.02515,0.026825,0.03075,0.027945,0.0445866666666667,0.063075,0.1059875
"9252",0.1757075,0.17744,0.1085925,0.0423333333333333,0.04476625,0.025175,0.0268775,0.030785,0.027865,0.0446066666666667,0.06092,0.105095
